EUNL.DE,IS3N.DE
0,-48
0,48
0,-48
0,48
0,-48
0,47
0,-48
0,48
0,-48
0,47
0,-47
0,47
0,-48
0,47
0,-47
0,48
0,-48
0,48
0,-48
0,47
0,-46
