EUNL.DE,IS3N.DE
0,10
0,-10
0,10
0,-10
0,10
0,-10
0,9
0,-16
0,16
0,-16
0,16
0,-16
0,16
0,-10
0,10
0,-10
0,10
0,-10
0,10
0,-10
0,10
0,-10
0,10
0,-10
0,10
0,-10
0,10
0,-10
0,10
0,-10
0,10
0,-14
0,14
0,-15
0,14
0,-15
0,15
0,-10
0,10
0,-14
0,14
0,-11
0,11
0,-15
0,15
0,-10
0,10
0,-10
0,10
0,-10
0,10
0,-10
0,9
0,-12
0,12
0,-11
0,11
0,-10
0,10
0,-10
0,10
0,-10
0,10
0,-10
0,10
0,-10
0,10
0,-10
0,10
0,-12
0,12
0,-18
0,18
0,-18
0,18
0,-19
0,19
0,-19
0,19
0,-18
0,18
0,-18
0,18
0,-18
0,18
0,-18
0,18
0,-19
0,19
0,-19
0,19
0,-18
0,19
0,-18
0,19
0,-18
0,18
0,-19
0,18
0,-18
0,18
0,-18
0,18
0,-19
0,19
0,-19
0,19
0,-19
0,18
0,-18
0,18
0,-18
0,18
0,-18
0,17
0,-10
0,10
0,-10
0,10
0,-10
0,10
0,-10
0,10
0,-13
0,13
0,-11
0,11
0,-13
0,13
0,-14
0,14
0,-13
0,13
0,-14
0,13
0,-10
0,10
0,-10
0,10
0,-10
0,10
0,-10
0,10
0,-10
0,10
0,-10
0,10
0,-10
0,10
0,-10
0,10
0,-10
0,10
0,-10
0,10
0,-10
0,10
0,-10
0,10
0,-10
0,10
0,-13
0,12
0,-10
0,10
0,-10
0,10
0,-10
0,10
0,-10
0,10
0,-10
0,10
0,-10
0,10
0,-10
0,10
0,-10
0,10
0,-10
0,10
0,-10
0,10
0,-10
0,10
0,-10
0,10
0,-10
0,9
0,-10
0,10
0,-11
0,11
0,-10
0,10
0,-10
0,10
0,-10
0,10
0,-10
0,10
0,-10
0,10
0,-11
0,11
0,-10
0,10
0,-11
0,10
0,-14
0,14
0,-14
0,14
0,-11
0,11
0,-11
0,11
0,-11
0,11
0,-11
0,11
0,-11
0,11
0,-10
0,10
0,-10
0,9
0,-13
0,13
0,-13
0,13
0,-12
0,12
0,-13
0,13
0,-13
0,13
0,-12
0,12
0,-11
0,11
0,-10
0,10
0,-10
0,10
0,-11
0,11
0,-10
0,10
0,-10
0,10
0,-10
0,10
0,-10
0,10
0,-10
0,10
0,-10
0,10
0,-10
0,10
0,-10
0,10
0,-10
0,10
0,-10
0,10
0,-10
0,10
0,-10
0,10
0,-10
0,10
0,-10
0,10
0,-10
0,9
0,-12
0,12
0,-11
0,11
0,-11
0,11
0,-11
0,11
0,-11
0,11
0,-11
0,11
0,-11
0,10
0,-14
0,14
0,-14
0,14
0,-13
0,13
0,-13
0,13
0,-13
0,13
0,-12
0,12
0,-12
0,12
0,-12
0,12
0,-11
0,11
0,-11
0,11
0,-11
0,11
0,-11
0,10
0,-14
0,14
0,-14
0,15
0,-10
0,9
0,-14
0,14
0,-11
0,11
0,-13
0,13
0,-10
0,10
0,-10
0,10
0,-10
0,10
0,-10
0,10
0,-10
0,10
0,-10
0,10
0,-10
0,10
0,-10
0,10
0,-10
0,9
0,-13
0,13
0,-11
0,11
0,-11
0,11
0,-11
0,11
0,-11
0,11
0,-11
0,11
0,-11
0,11
0,-11
0,10
0,-16
0,16
0,-15
0,15
0,-15
0,15
0,-11
0,11
0,-12
0,12
0,-14
0,14
0,-14
0,14
0,-11
0,11
0,-11
0,11
0,-11
0,11
0,-11
0,11
0,-11
0,11
0,-11
0,11
0,-11
0,10
0,-15
0,15
0,-18
0,14
0,4
0,-11
0,12
0,-11
0,10
0,-16
0,17
0,-11
0,11
0,-11
0,10
0,-16
0,17
0,-11
0,11
0,-11
0,11
0,-12
0,12
0,-12
0,12
0,-14
0,14
0,-11
0,11
0,-11
0,11
0,-12
0,12
0,-13
0,13
0,-12
0,12
0,-11
0,11
0,-11
0,10
0,-16
0,16
0,-15
0,15
0,-15
0,16
0,-11
0,11
0,-11
0,11
0,-11
0,11
0,-11
0,11
0,-11
0,11
0,-11
0,10
0,-16
0,16
